ticket,summary,owner,component,milestone,status,version,created,priority,cc
8723,dojox.dtl: style is not preserved,pottedmeat,DojoX DTL,future,assigned,1.3.0b1,2009-02-22T19:52:23-08:00,high,
8840,"[patch][cla] dojox.dtl: in IE, tabIndex parsing error",pottedmeat,DojoX DTL,future,assigned,1.3.0b2,2009-03-09T15:56:15-07:00,high,
8912,[patch] [cla] serious memory leak in dojox.dtl in IE,pottedmeat,DojoX DTL,future,assigned,1.3.0b3,2009-03-17T11:40:06-07:00,high,
9251,DTL: Extending a block inside a for loop doesn't work,pottedmeat,DojoX DTL,future,assigned,1.3.0,2009-05-05T11:38:14-07:00,high,
9255,DTL extends doesnt work with objects,pottedmeat,DojoX DTL,future,assigned,1.3.0,2009-05-06T04:38:24-07:00,high,
9292,DTL problem with nested widgets inside,pottedmeat,DojoX DTL,future,assigned,1.3.1,2009-05-13T06:07:00-07:00,high,
9382,DTL: Error when a block is inside an IF that refers to an undefined variable,pottedmeat,DojoX DTL,future,new,1.3.0,2009-06-08T03:26:29-07:00,high,
9623,Cache issue with dojox.dtl._Templated,pottedmeat,DojoX DTL,future,new,1.3.2,2009-07-29T01:42:15-07:00,high,
9696,"Widget won't run on IE7 with ""object does not support this property or method error"" while it runs correctly at other browser",pottedmeat,DojoX DTL,future,new,1.3.2,2009-08-10T12:51:44-07:00,high,
9716,[patch] [cla] DTL variables in attribute nodes not replaced when empty,pottedmeat,DojoX DTL,future,new,1.3.2,2009-08-13T20:06:01-07:00,high,
9841,[regression] DTL doh test failure in test_tag_ifequal on FF3.5/mac,pottedmeat,DojoX DTL,future,new,1.3.2,2009-09-04T21:37:09-07:00,high,
10012,"""Constraints"" mixins not documented with type info",pottedmeat,Doc parser,future,new,1.3.2,2009-10-02T08:20:39-07:00,high,
10118,[patch][cla] timesince filter fails if delta < 60000,pottedmeat,DojoX DTL,future,new,1.4.0b,2009-10-15T03:45:45-07:00,high,pottedmeat
10199,DnD parsing on a DTL template doesn't work,pottedmeat,DojoX DTL,future,new,1.4.0b,2009-10-23T11:58:54-07:00,high,welldamn@…
10258,Variable evaluation inconsistencies with official DTL (if-tag),pottedmeat,DojoX DTL,future,new,1.4.0b,2009-11-03T06:19:40-08:00,high,pottedmeat
10518,"dojo.subscribe/unsubscribe/publish should be methods, not properties",pottedmeat,Doc parser,1.4.3,new,1.4.0,2009-12-16T10:45:43-08:00,high,"ttrenka, dante"
10519,type info for dojo.is* does not parse right,pottedmeat,Doc parser,tbd,new,1.4.0,2009-12-16T10:50:49-08:00,high,dante
10560,unable to access/load dojox.dtl._DomTemplated from CDN,pottedmeat,DojoX DTL,tbd,new,1.4.0,2009-12-24T11:40:00-08:00,high,
10775,IE6 DTL re-render for Select Option does not refresh to newer values,pottedmeat,DojoX DTL,tbd,new,1.4.0,2010-02-22T10:07:19-08:00,high,
10830,[regression] dojox.dtl has a problem with script tags on IE6,pottedmeat,DojoX DTL,tbd,new,1.4.0,2010-03-09T14:00:29-08:00,high,
11202,IE8 multiple DTL test failures,pottedmeat,DojoX DTL,tbd,new,1.5.0b2,2010-05-24T11:12:44-07:00,high,
11220,[patch][cla] dojox.dtl.contrib.dijit - widgets are not destroyed,pottedmeat,DojoX DTL,tbd,assigned,1.5.0b2,2010-05-26T12:37:57-07:00,high,
11231,dtl - dojoAttachEvent doesn't work for parsed widgets,pottedmeat,DojoX DTL,tbd,new,1.5.0b2,2010-05-28T06:58:31-07:00,high,
11260,function phptemplate_jsdoc_object_form($form) is defined twice in util/jsdoc/template.php,pottedmeat,Doc parser,tbd,new,1.5.0b2,2010-06-03T12:14:57-07:00,high,
11475,[patch][cla] dojox.dtl.tag.logic - for loop does not unrender properly when iterating an object,pottedmeat,DojoX DTL,tbd,new,1.5,2010-07-22T12:35:03-07:00,high,
11576,[patch] [cla] dtl.test_annoying_nest fail in FF 4.0 beta 3,pottedmeat,DojoX DTL,tbd,new,1.5,2010-08-16T15:53:10-07:00,high,
11667,"[patch][cla] dojox.dtl time filter fails with ""g"" formatter",pottedmeat,DojoX DTL,tbd,new,1.5,2010-08-31T09:57:06-07:00,high,
12151,dojo.Deferred docs missing,pottedmeat,Doc parser,tbd,new,1.5,2011-01-10T13:28:03-08:00,high,ttrenka
12301,docscripts makeCix.php fails to produce output,pottedmeat,Doc parser,tbd,new,1.6.0b1,2011-02-16T09:22:28-08:00,high,
12304,[patch][cla] DTL: With tag doesn't unrender correctly.,pottedmeat,DojoX DTL,tbd,new,1.5,2011-02-16T10:11:05-08:00,high,pottedmeat
12467,xhrGet rawBody docs not parsing,pottedmeat,Doc parser,tbd,new,1.4.0,2011-03-17T08:43:49-07:00,high,ttrenka
12618,[regression]dialog widget losing nested content attachpoints with dojox.dtl._Templated,pottedmeat,DojoX DTL,tbd,new,1.6.0,2011-04-07T04:22:18-07:00,high,
12644,dojox.dtl._DomTemplated breaks when included in a template,pottedmeat,DojoX DTL,tbd,reopened,1.6.0,2011-04-11T08:50:30-07:00,high,
12886,djConfig api description misses entries,pottedmeat,Doc parser,tbd,new,1.6.1,2011-05-09T06:35:21-07:00,high,
13517,[patch][cla] dojox.dtl.contrib.dijit.AttachNode doesn't update attach points on re-render,pottedmeat,DojoX DTL,tbd,new,1.6.1,2011-07-26T01:42:39-07:00,high,
13669,"Urlencode string filter should add ""0"" padding on values 0 to 9",pottedmeat,DojoX DTL,1.8,new,1.6.1,2011-08-11T02:26:23-07:00,high,
12932,[patch][trivial]dojox.dtl.filter.string._urlquote incorrectly encodes chars < 16,pottedmeat,DojoX DTL,tbd,new,1.6.1,2011-05-13T13:55:06-07:00,low,"cjolif, chrism1"
14271,in GFX/VML the shape of a path that has been removed then added back to the surface can't be updated,pruzand,DojoX GFX,tbd,new,1.7.0,2011-11-16T07:50:48-08:00,high,
9828,Variable named 'yield' causes problems in shrinksafe,rbackhouse,ShrinkSafe,future,new,1.3.2,2009-09-03T08:46:00-07:00,blocker,"BryanForbes, peller"
2298,Shrinksafe removes comments containing IE's propietary conditional compilation code,rbackhouse,ShrinkSafe,future,new,0.4.1,2007-01-09T12:11:29-08:00,high,
5436,ShrinkSafe appears to not handle '$super' in this code,rbackhouse,ShrinkSafe,future,new,0.9,2007-12-20T07:35:15-08:00,high,
8691,Bug with non-anon function properties,rbackhouse,ShrinkSafe,future,new,1.3.0b1,2009-02-19T03:30:22-08:00,high,rbackhouse
11673,problem with shrinksafe and recursing using named functions,rbackhouse,ShrinkSafe,tbd,new,1.5,2010-09-02T07:53:24-07:00,high,
13806,Shrinksafe stripConsole missing methods,rbackhouse,ShrinkSafe,tbd,new,1.7.0b1,2011-09-01T15:43:25-07:00,high,
14501,Shrinksafe parse errors should report line number,rbackhouse,ShrinkSafe,tbd,new,1.7.1,2011-12-18T10:48:22-08:00,high,
6105,"Compressor breaks ""FOR EACH"" loops",rbackhouse,ShrinkSafe,future,new,1.0,2008-03-06T09:10:29-08:00,low,
9682,ShrinkSafe obfuscates _ character when it shouldn't,rbackhouse,ShrinkSafe,future,new,1.3.2,2009-08-09T09:48:43-07:00,low,
14675,"Dojo build fails with ""location"" is not defined",rcgill,BuildSystem,tbd,new,1.7.1,2012-01-25T05:48:46-08:00,undecided,
14690,AMD counterpart for dojo.global,rcgill,Documentation,tbd,assigned,1.7.1,2012-01-28T14:15:11-08:00,undecided,
14693,dijit.byId not available when async:true,rcgill,Dijit,tbd,assigned,1.7.1,2012-01-29T22:25:59-08:00,undecided,
14260,Build crashes with node.js version 0.6+,rcgill,BuildSystem,1.8,assigned,1.7.0,2011-11-14T08:18:25-08:00,blocker,
14406,[regression] dojo.eval no longer uses dojo.global,rcgill,Core,1.7.2,assigned,1.7.0,2011-12-06T17:15:37-08:00,blocker,"jhpedemonte, neonstalwart, jburke"
14459,[regression] Cannot load a local module alongside xd dojo using legacy APIs,rcgill,Loader,1.7.2,assigned,1.7.0,2011-12-13T19:08:58-08:00,blocker,
14545,build system miss the dependencies declared in AMD's require() call,rcgill,BuildSystem,tbd,assigned,1.7.1,2011-12-31T02:03:02-08:00,blocker,
12619,"Builds fails when prefixes are not matching the prefixpath scheme ""../prefix""",rcgill,BuildSystem,1.8,assigned,1.5,2011-04-07T06:51:58-07:00,high,m.reiprecht@…
13457,dojo tests fail in node,rcgill,General,1.8,assigned,1.7.0b1,2011-07-17T15:07:52-07:00,high,
13825,dojo.ready does not fire after faulty require,rcgill,Loader,1.8,assigned,,2011-09-05T05:29:17-07:00,high,
13956,Doh 1.7.0b5 scopeTest errors,rcgill,TestFramework,1.8,assigned,1.7.0b1,2011-09-20T11:41:20-07:00,high,asmodehn@…
14005,build system includes cruft and names left over from bdBuild,rcgill,BuildSystem,1.8,assigned,1.7.0b1,2011-09-27T03:07:24-07:00,high,
14048,"""Error: Bundle not found"" for locale=de-DE",rcgill,General,1.8,assigned,1.6.1,2011-10-04T00:53:42-07:00,high,
14077,"layerOptimize ""closure.keepLines"" does not keep lines",rcgill,BuildSystem,1.8,assigned,1.7.0b1,2011-10-10T04:49:04-07:00,high,
14107,"Parameter ""--package"" doesn't work with value ""../../dijit""",rcgill,BuildSystem,1.8,assigned,1.7.0b1,2011-10-17T08:56:15-07:00,high,neonstalwart
14115,[patch][cla]use module.url for hint to vm.runInThisContext,rcgill,Loader,1.8,assigned,1.7.0b1,2011-10-18T12:27:41-07:00,high,
14127,builder fails silently (exit code is still 0),rcgill,BuildSystem,1.8,assigned,1.7.0b1,2011-10-19T18:12:39-07:00,high,
14153,dojo/test/i18n not working in rhino,rcgill,TestFramework,1.8,assigned,1.6.1,2011-10-25T10:37:30-07:00,high,chrism
14167,"when builder is interrupted by ctrl+c, orphan procs are left in node",rcgill,BuildSystem,1.8,assigned,1.7.0,2011-10-28T17:51:11-07:00,high,
14169,[regression] build does not create layer-specific nls bundles,rcgill,BuildSystem,1.8,assigned,1.7.0,2011-10-28T20:16:00-07:00,high,cjolif
14187,Google Map API is somehow broken,rcgill,Loader,1.8,assigned,1.7.0,2011-11-01T03:04:47-07:00,high,zhangyp
14198,Incorrect param passed to defineModule in some scenarios when IE is in use,rcgill,Loader,1.7.2,assigned,1.7.0b1,2011-11-02T12:06:15-07:00,high,
14210,Remove unused build scripts,rcgill,BuildSystem,1.8,assigned,1.7.0,2011-11-03T13:22:35-07:00,high,
14226,i18n extraLocales async test failure,rcgill,Internationalization,1.8,assigned,1.7.0,2011-11-06T01:32:01-08:00,high,peller
14298,missing loader/builder documentation pages,rcgill,Documentation,1.8,assigned,1.7.0,2011-11-23T20:27:17-08:00,high,
14299,legacy.rst missing link,rcgill,Documentation,1.8,assigned,1.7.0,2011-11-23T20:38:19-08:00,high,
14375,'invalid label' error when loading i18n resource file,rcgill,Loader,1.7.2,assigned,1.7.0,2011-12-02T13:46:02-08:00,high,
14378,"Build option ""log="" breaks the build",rcgill,BuildSystem,1.8,assigned,1.7.0,2011-12-02T23:00:31-08:00,high,
14402,"[regression] page loaded via file:// uses XHR for dojo.require() to CDN, should use script-io",rcgill,Loader,1.7.2,assigned,1.7.0,2011-12-06T05:49:57-08:00,high,
14510,"[regression] ""non-standard"" modules attempt to load from wrong folder against standard build (same-domain)",rcgill,Loader,1.7.2,assigned,1.7.0,2011-12-19T19:54:18-08:00,high,
14544,build system doesn't work with  --writeProfile option,rcgill,BuildSystem,tbd,assigned,1.7.1,2011-12-31T01:47:17-08:00,high,
14564,build.bat fails depending on release path format,rcgill,BuildSystem,tbd,assigned,1.7.1,2012-01-05T14:47:56-08:00,high,
14580,"""first Dojo wins"" policy breaks in the built version",rcgill,BuildSystem,tbd,assigned,1.6.1,2012-01-08T21:41:57-08:00,high,
14581,Sibling directory to the dojo directory still need to register module path in 1.7.1 built version.,rcgill,BuildSystem,tbd,assigned,1.7.1,2012-01-08T21:49:17-08:00,high,
14619,"Problem with setting dojoConfig.packages, loading dojo with IE in async loading mode",rcgill,Loader,tbd,new,1.7.1,2012-01-13T15:39:02-08:00,high,
13563,symbol build option causes memory leak on IE,rcgill,BuildSystem,1.8,assigned,1.6.1,2011-08-03T12:28:49-07:00,low,"BryanForbes, liucougar"
13967,shrinksafe fails when code uses 'final' keyword,rcgill,ShrinkSafe,1.8,assigned,1.6.1,2011-09-21T15:42:33-07:00,low,rbackhouse
14262,[regression] built layer doesn't include everything,rcgill,BuildSystem,1.7.2,assigned,1.7.0,2011-11-14T11:08:57-08:00,low,
13081,"OperationalError: (1213, 'Deadlock found when trying to get lock; try restarting transaction')",rchady,Operations,tbd,new,1.6.1,2011-05-25T23:40:10-07:00,high,
10176,dojo.hash throws exceptions in IE6 and IE7 if the server becomes unreachable,retchless,Core,1.4,new,1.4.0b,2009-10-21T14:46:17-07:00,high,
11100,dojo.hash breaks when there's a base tag,retchless,General,1.8,new,1.5.0b2,2010-05-07T06:51:07-07:00,high,websmith@…
13677,dojo.hash uses wrong base URL when used from outside an iframe in Google Chrome,retchless,General,tbd,new,1.6.1,2011-08-12T08:24:14-07:00,high,
14078,[patch] [cla] dojo.hash doesn't work on IE for sites using document.domain,retchless,Core,1.8,new,1.6.1,2011-10-10T05:09:20-07:00,high,
14668,dojox.layout.ContentPane adjustPath doesn't work in IE,ruegerth,DojoX Layout,tbd,pending,1.7.0,2012-01-24T02:46:49-08:00,undecided,
11578,dojox.widget.Portlet Icons CSS for claro theme missing,santilli,themes,future,new,1.5,2010-08-17T04:21:18-07:00,high,
1441,[patch] [cla] ContentPane: fixPathsInCssText issues in MSIE,sfoster,Dojox,future,assigned,0.3,2006-09-13T20:26:50-07:00,high,robert.coup@…
7567,dojox.html._ContentSetter should evaluate scripts prior to the call of the super class method,sfoster,Dojox,future,assigned,,2008-09-02T01:31:33-07:00,high,
9263,dijit.layout.ContentPane doesn't allow replacing invalid content when setter fails,sfoster,Dijit,future,new,1.3.0,2009-05-07T00:09:31-07:00,high,
9578,dojo.html._ContentSetter should use dojo.addOnLoad in the _parse method?,sfoster,Core,future,new,1.3.0,2009-07-20T21:37:12-07:00,high,
9954,dojox.layout.ContentPane parseOnLoad with cross domain,sfoster,DojoX Layout,future,new,1.3.1,2009-09-24T01:41:42-07:00,high,"vbaudry@…, mumme"
11964,[Patch] dojox.html._snarfScripts() should use dojo._getText() instead of dojo.xhrGet(),sfoster,Dojox,tbd,new,1.5,2010-11-21T05:28:06-08:00,high,
11966,[patch] dojox.html.set(): Workaround for a breaking change/bug in Firefox 4.0b7,sfoster,Dojox,1.8,new,1.5,2010-11-21T14:47:02-08:00,high,
8765,Remove dojox.storage dependency  on dojox.sql,shaneosullivan,Dojox,future,new,1.3.0b1,2009-02-26T19:20:39-08:00,blocker,ttrenka
9195,dojox.storage.FlashStorageProvider fails in IE with modal dialogs,shaneosullivan,Storage/Flash,future,new,1.3.0,2009-04-24T01:00:03-07:00,blocker,
9519,TableContainer + Textarea + TabContainer = Error on IE,shaneosullivan,Dojox,future,new,1.3.1,2009-07-07T22:16:54-07:00,blocker,
11881,dojox.image.ThumbnailPicker produces incorrect animation,shaneosullivan,Dojox,tbd,assigned,1.5,2010-10-24T14:02:05-07:00,blocker,
11949,Issues with dojox.mobile.app.List into dojox.mobile.TabPane,shaneosullivan,DojoX Mobile,tbd,new,1.5,2010-11-16T07:39:49-08:00,blocker,
6633,callback function not getting called when no match found for criteria in select query with use of dojox.sql.DECRYPT,shaneosullivan,Storage/Flash,future,new,1.0,2008-04-28T13:22:20-07:00,high,
7627,Dojo Storage Can Sometimes Fail With Flash Storage Provider + Internet Explorer,shaneosullivan,Storage/Flash,future,new,1.2beta,2008-09-08T16:15:28-07:00,high,
7840,Storage.swf throws 13 runtime errors when exiting IE,shaneosullivan,Storage/Flash,future,new,1.2.0,2008-10-10T09:12:45-07:00,high,mpirnat@…
7996,Gallery breaks if prototype.js is present,shaneosullivan,Dojox,future,new,1.2.0,2008-10-30T11:55:16-07:00,high,sos
8444,dojox.image.SlideShow don't show navigation bar on IE and contains some errors on firefox when attached to dailog,shaneosullivan,Dojox,future,new,1.2.3,2009-01-17T13:17:56-08:00,high,
8534,dojox.storage.manager.addOnLoad(handler); handler may be multiply called,shaneosullivan,Storage/Flash,future,new,1.2.3,2009-01-28T10:44:43-08:00,high,
9544,Problem with gears storage in Firefox 3.5,shaneosullivan,Storage/Flash,future,new,1.3.1,2009-07-13T05:34:33-07:00,high,
9594,broken link in feature explorer on dojocampus.org,shaneosullivan,Website,future,new,1.3.2,2009-07-22T08:02:01-07:00,high,
9959,Custom sized dojox.image.SlideShow doesn't work in Opera 9.64 (MacOSX) and 10.00 (Linux),shaneosullivan,Dojox,future,new,1.3.2,2009-09-24T08:31:11-07:00,high,
10094,spacing on inline type declarations,shaneosullivan,CheckStyle,future,new,1.4.0b,2009-10-13T05:45:43-07:00,high,
10114,ThumbnailPicker is not scrolling with many thumbs.,shaneosullivan,Dojox,future,new,1.3.2,2009-10-14T23:50:38-07:00,high,
10120,"""Today"" not localized in DojoX calendar",shaneosullivan,DojoX Widgets,future,new,1.4.0b,2009-10-15T11:23:36-07:00,high,"ttrenka, Evan"
10490,Month names are not localized properly in dojox.Calendar widget for Japanese locale,shaneosullivan,DojoX Widgets,tbd,new,1.4.0,2009-12-11T04:03:02-08:00,high,
10763,GridContainer - focus problem when contains non-toggleable TitlePane,shaneosullivan,Dojox,tbd,new,1.4.0,2010-02-17T11:15:07-08:00,high,
11025,ExpandoPane programmatic test broken in IE6,shaneosullivan,Dojox,future,new,1.4.2,2010-04-23T02:22:22-07:00,high,
11050,dojox.storage.Provider.clear API incorrect,shaneosullivan,Dojox,tbd,new,1.4.0,2010-04-28T06:49:05-07:00,high,
11166,Add setting to Checkstyle to enable ignoring folders,shaneosullivan,CheckStyle,future,new,1.5.0b2,2010-05-19T09:13:09-07:00,high,
11222,Portlet throws exception on pressing Back in IE8,shaneosullivan,DojoX Widgets,tbd,new,1.5.0b2,2010-05-26T14:25:29-07:00,high,
11233,Fix errors thrown when opening an app in dojox.mobile.app,shaneosullivan,DojoX Mobile,tbd,new,1.5.0b2,2010-05-29T03:46:32-07:00,high,jaredj
11281,Header onChange not getting fired in dojox.widget.Calendar,shaneosullivan,DojoX Widgets,tbd,reopened,1.4.2,2010-06-08T23:31:09-07:00,high,
11347,ButtonList test results in display of Location & Security Settings,shaneosullivan,DojoX Mobile,tbd,new,1.5.0b2,2010-06-22T16:23:41-07:00,high,
11350,Android switch sticks,shaneosullivan,DojoX Mobile,tbd,new,1.5.0b2,2010-06-22T16:44:49-07:00,high,
11444,"Many dijits use dojo.marginBox just to get the width or height, which is very expensive",shaneosullivan,Dijit,2.0,new,1.5.0b2,2010-07-15T08:31:03-07:00,high,doughays
11508,dojox mobile AlertDialog and ListSelector (popupSubMenu) positioned incorrectly,shaneosullivan,DojoX Mobile,tbd,new,1.5,2010-07-30T03:14:50-07:00,high,
11548,Multiple calls to setDataStore breaks page scrolling in ThumbnailPicker,shaneosullivan,DojoX Widgets,tbd,new,1.5,2010-08-07T15:18:00-07:00,high,"shaneosullivan, dante"
11674,PortletSettings don't work with Portlet and dynamic content,shaneosullivan,DojoX Widgets,1.8,new,1.5,2010-09-02T08:19:03-07:00,high,shaneosullivan
11834,dojox.mobile.app.SceneController & dojox.form.FileUploader,shaneosullivan,DojoX Mobile,tbd,new,1.5,2010-10-06T00:09:16-07:00,high,
11864,dojox/widget/tests/test_PortletInGridContainer.html is Broken.,shaneosullivan,DojoX Widgets,tbd,new,1.5,2010-10-18T20:34:54-07:00,high,
11882,dojox.image.ThumbnailPicker makes connections twice,shaneosullivan,Dojox,1.8,new,1.5,2010-10-24T14:47:48-07:00,high,
12163,Handle 404 errors in ThumbnailPicker,shaneosullivan,Dojox,tbd,new,1.6.0b1,2011-01-14T16:40:34-08:00,high,dante
12599,dijit.Editor in dojox.layout.TableContainer resize/layout bug,shaneosullivan,DojoX Layout,tbd,new,1.6.0,2011-04-04T09:22:34-07:00,high,
12768,dojox.mobile.app Image browsing test page is broken,shaneosullivan,DojoX Mobile,1.8,new,1.6.0,2011-04-24T09:14:33-07:00,high,
12806,dojox.image.Gallery thumb navigation bug,shaneosullivan,Dojox,tbd,new,1.6.0,2011-04-28T14:41:04-07:00,high,
13176,meaningless code in AlertDialog,shaneosullivan,DojoX Mobile,tbd,new,1.6.1,2011-06-05T20:38:56-07:00,high,
13310,doGeo demo broken,shaneosullivan,General,tbd,new,1.7.0b1,2011-06-25T16:47:02-07:00,high,
13859,Several issues with dojox.mobile.app.ImageViewer,shaneosullivan,DojoX Mobile,tbd,new,1.7.0b1,2011-09-07T05:57:57-07:00,high,
13873,dojox.mobile.app and stylesheets,shaneosullivan,DojoX Mobile,tbd,new,1.7.0b1,2011-09-09T00:32:04-07:00,high,
14083,dojox.mobile.app._event does not enable touch eventMap for iPad,shaneosullivan,DojoX Mobile,tbd,new,1.7.0b1,2011-10-11T08:30:27-07:00,high,
14465,[patch] [cla] dojox.storage in async mode,shaneosullivan,Storage/Flash,tbd,new,1.7.1,2011-12-14T00:24:30-08:00,high,jensarps
14590,dojox.image.SlideShow problem Dojo 1.7.1,shaneosullivan,Dojox,1.7.2,new,1.7.1,2012-01-10T13:30:03-08:00,high,
12153,IE6 - continuous memory increase when repeating connecting/disconnecting events,sjmiles,Events,tbd,new,1.5,2011-01-10T23:30:15-08:00,blocker,
3671,parentConstrainedMover: body margin not taken into account by IE 6,sjmiles,HTML,future,new,0.9,2007-07-09T07:04:56-07:00,high,
4356,dojo.style: return values,sjmiles,HTML,future,new,0.9,2007-09-04T05:08:34-07:00,high,
4782,[patch][ccla]IFrame relative offset problem in dojo.coords(),sjmiles,HTML,future,new,0.9,2007-10-18T15:14:03-07:00,high,"amimalik@…, doughays, bill"
5096,event.layerX/Y sometimes incorrect,sjmiles,Events,future,new,1.0,2007-11-12T09:38:28-08:00,high,
6362,Event: onmouseenter and onmouseleave support bug?,sjmiles,Events,future,new,1.0,2008-03-31T12:10:36-07:00,high,"ole.ersoy@…, elazutkin"
6728,"Safari3, dojo._getMarginExtents error.",sjmiles,HTML,future,new,1.1.0,2008-05-11T03:55:40-07:00,high,
7504,[Event System] OnMouseEnter and MouseLeave Defect,sjmiles,Events,future,new,1.0,2008-08-22T12:06:25-07:00,high,ole
9143,dojo.hitch and this.inherited don't play well together.,sjmiles,Core,2.0,new,1.3.0,2009-04-16T09:00:40-07:00,high,elazutkin
9510,spurious warnings about charCode access (FF3.5/firebug 1.4),sjmiles,Events,future,reopened,1.3.0,2009-07-07T01:35:47-07:00,high,
9511,ctrl-punctuation normalization broken,sjmiles,Events,future,new,1.3.0,2009-07-07T07:05:08-07:00,high,
9527,[patch][cla] ctrl-q not handled correctly on safari 4,sjmiles,Events,future,new,1.3.0,2009-07-08T19:22:34-07:00,high,
9609,"dojo.connect(iframe, ""onload"", ...) ineffective on IE",sjmiles,Events,future,new,1.3.2,2009-07-24T20:57:23-07:00,high,
11614,"dojo.style(node, 'display', 'inherit') fails in IE6 and IE7",sjmiles,HTML,2.0,new,1.5,2010-08-22T08:58:19-07:00,high,
11663,dojo.marginBox results imply it does not handle negative margins correctly,sjmiles,HTML,tbd,new,1.4.3,2010-08-30T14:57:58-07:00,high,
12445,chrome 10 test failure in HTML test (styleObject),sjmiles,HTML,tbd,new,1.6.0,2011-03-14T21:03:44-07:00,high,
10410,"Problem with keyboard shortcuts that involve ""tab"" on safari",sjmiles,Events,future,new,1.4.0b,2009-11-26T00:31:56-08:00,low,
12847,Possible memory leak with dojo Gauge widgets,tissandier,DojoX Widgets,tbd,assigned,1.6.0,2011-05-03T13:03:21-07:00,high,dmoor2@…
11918,misspelled filename RecieveFile.php,toonetown,DojoX Widgets,tbd,new,1.5,2010-11-04T08:58:17-07:00,high,dante
14665,dojox/embed/Quicktime Clobbers Page,Ttrenka,Dojox,tbd,assigned,1.7.1,2012-01-23T13:52:24-08:00,undecided,
6308,MD5 encoding is not done on strings using UTF8,ttrenka,Dojox,future,assigned,1.0,2008-03-24T16:25:45-07:00,high,
7264,Blowfish: sign extension bit issue (UTF encoding),ttrenka,Dojox,future,assigned,1.1.1,2008-07-23T07:56:04-07:00,high,
7703,dojox.xml: unit test failure,ttrenka,Dojox,future,new,1.2beta,2008-09-21T22:32:25-07:00,high,
8608,innerXML serializes outer node in some cases,ttrenka,Dojox,future,new,1.2.3,2009-02-09T19:34:41-08:00,high,
10697,dojox.xml.parser.parse ReferenceError: nativeDoc is not defined.,ttrenka,Dojox,tbd,new,1.4.0,2010-02-01T07:32:40-08:00,high,"RGagne@…, jmargaris@…"
11940,dojox.Colorspace typos,ttrenka,Dojox,tbd,new,1.5,2010-11-13T15:53:00-08:00,high,
12223,Generic fixes to the documentation parser,ttrenka,Doc parser,tbd,new,1.0,2011-01-29T10:16:25-08:00,high,
12269,parser crash when using Dojo Documentation Tools,ttrenka,Doc parser,tbd,new,1.6.0b1,2011-02-08T06:32:49-08:00,high,peller
12727,Dojo Toolkit API for 1.6 does not list dojo.version,ttrenka,Doc parser,tbd,new,1.6.0,2011-04-19T07:47:09-07:00,high,
13434,ContentPane and others: evaluation fails if scripts are not semicolon-terminated,ttrenka,DojoX Layout,tbd,new,1.6.1,2011-07-13T10:34:47-07:00,high,
13569,SimpleAES has bad chars in comments,ttrenka,Dojox,1.8,new,1.6.1,2011-08-03T14:18:53-07:00,high,"jhpedemonte, neonstalwart"
13705,dojox.color.toHsl might give bad results,ttrenka,Dojox,tbd,new,1.6.1,2011-08-17T03:13:16-07:00,high,ttrenka
13706,dojox.color.fromHsl L stands for lightness not luminosity,ttrenka,Dojox,tbd,new,1.6.1,2011-08-17T03:18:45-07:00,high,
14290,dojox.xml.DomParser ignores spaces if there is two or more consecutive spaces,ttrenka,Dojox,tbd,new,,2011-11-22T10:47:21-08:00,high,
14313,missing reference doc for colorspace,ttrenka,Documentation,tbd,new,1.7.0,2011-11-24T00:09:36-08:00,high,
14338,soria CSS images deleted but references remain,ttrenka,Dojox,tbd,new,1.7.0,2011-11-29T15:16:34-08:00,high,
6056,"Dojox.widget.Rating support for required=""true""",wolfram,Dojox,future,new,1.0,2008-03-02T15:05:30-08:00,high,nonken
6082,Make Rating widget work for RTL,wolfram,DojoX Widgets,future,new,1.0,2008-03-05T00:25:54-08:00,high,
7369,"QueryReadStore.php returns full result list on query for """"",wolfram,DojoX Data,future,new,1.1.1,2008-08-04T11:19:19-07:00,high,paulprince
14194,Widget briefly flashes and then disappearing(Only on iPad),ykami,DojoX Mobile,tbd,new,0.4.2rc1,2011-11-01T20:40:03-07:00,blocker,onoat
14232,SwapView contents a input element,ykami,DojoX Mobile,tbd,new,1.7.0,2011-11-06T22:39:41-08:00,blocker,
13118,simultaneous animations of overlay hide and view transition makes no animation effect,ykami,DojoX Mobile,1.8,new,1.6.1,2011-05-31T08:12:59-07:00,high,"doughays@…, onoat"
13383,Transition Animation: Randomly Scrolling is disabled after many transitions,ykami,DojoX Mobile,tbd,new,1.7.0b1,2011-07-07T19:22:31-07:00,high,onoat
13518,IconItem's contents are not displayed in some condition,ykami,DojoX Mobile,tbd,accepted,1.7.0b1,2011-07-26T02:08:20-07:00,high,
13672,Dojox.mobile.parser bugs out if dijit._Templated is required.,ykami,DojoX Mobile,tbd,new,1.7.0b1,2011-08-11T13:15:46-07:00,high,
13786,Icons - Cannot Scroll to Top if Open Box in Scrollable View,ykami,DojoX Mobile,tbd,new,1.7.0b1,2011-08-31T01:24:50-07:00,high,onoat
13846,Cannot edit dojox.mobile.TextBox when inside dojox.mobile.Heading,ykami,DojoX Mobile,tbd,new,1.7.0b1,2011-09-06T05:55:17-07:00,high,
13865,dojox.mobile.Opener should scroll page to keep field in view,ykami,DojoX Mobile,tbd,new,1.7.0b1,2011-09-07T16:48:58-07:00,high,
